PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,LuxurySpend,Transported,CabinDeck
0267_01,Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,873.0,False,F
0269_01,Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,823.0,True,F
0270_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,1393.0,False,F
0275_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,D
0277_01,Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,2487.0,True,F
0278_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,0.0,888.0,False,G
0278_02,Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,444.0,False,G
0281_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,2078.0,True,F
0282_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,918.0,True,F
0283_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0283_02,Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,803.0,True,F
0285_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,E
0285_02,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,E
0286_01,Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,1488.0,False,F
0287_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0287_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,2085.0,False,B
0288_01,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,828.0,False,F
0289_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,C
0290_01,Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,5877.0,True,B
0290_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0290_03,Europa,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0290_04,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0291_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,7678.0,True,D
0294_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0297_01,Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,1433.0,True,G
0298_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,A
0301_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0302_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,1385.0,False,F
0303_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0304_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,7439.0,False,E
0305_01,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,3073.0,False,C
0306_01,Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,904.0,False,E
0307_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,1359.0,True,F
0309_01,Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,1357.0,False,F
0310_01,Europa,False,TRAPPIST-1e,67.0,False,0.0,230.0,0.0,4476.0,241.0,4947.0,False,B
0313_01,Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,552.0,True,F
0313_02,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0313_03,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,649.0,True,F
0313_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0314_01,Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,1790.0,False,G
0315_01,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0316_01,Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,0.0,170.0,0.0,2798.0,True,B
0316_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0320_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,0.0,0.0,2.0,False,G
0320_02,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,0.0,8.0,False,G
0321_01,Europa,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,1227.0,False,F
0322_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0324_01,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0326_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0327_01,Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,803.0,True,G
0330_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,C
0330_02,Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,5146.0,True,C
0330_03,Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,2168.0,False,C
0331_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,803.0,False,F
0333_01,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0334_01,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,7404.0,False,F
0336_01,Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,712.0,False,F
0337_01,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0337_02,Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,2460.0,True,F
0337_03,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0338_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0340_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0341_01,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0343_01,Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,1302.0,False,F
0345_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,E
0346_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0347_01,Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,1868.0,False,F
0348_01,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,3223.0,True,D
0348_02,Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,2385.0,True,F
0350_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0352_01,Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,4976.0,False,F
0355_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0356_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0357_01,Earth,False,TRAPPIST-1e,41.0,False,0.0,1198.0,0.0,124.0,572.0,1894.0,False,F
0358_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0358_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0359_01,Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,689.0,False,F
0360_01,Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,715.0,False,F
0361_01,Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,733.0,True,F
0365_01,Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,685.0,21.0,706.0,False,G
0368_01,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,7405.0,False,F
0368_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0369_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,827.0,True,G
0370_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,1559.0,False,F
0371_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0372_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,2771.0,False,F
0373_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0375_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,788.0,False,E
0376_01,Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,908.0,True,G
0377_01,Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,9432.0,False,C
0378_01,Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,6065.0,False,B
0378_02,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0378_03,Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,10645.0,False,B
0378_04,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0378_05,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0378_06,Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,4729.0,False,B
0378_07,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0379_01,Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,953.0,True,G
0380_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0381_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0381_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0382_01,Earth,False,TRAPPIST-1e,23.0,False,348.0,0.0,0.0,4.0,368.0,720.0,False,G
0383_01,Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,4688.0,False,G
0383_02,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0384_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0384_02,Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,909.0,True,G
0385_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,888.0,False,G
0387_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0388_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0389_01,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,791.0,False,E
0391_01,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,6784.0,True,C
0392_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,1619.0,False,E
0395_01,Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,25400.0,False,B
0395_02,Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,4445.0,False,B
0396_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0397_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0398_01,Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,6498.0,False,D
0401_01,Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,1056.0,False,D
0401_02,Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,1783.0,False,D
0402_01,Europa,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,D
0403_01,Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,1251.0,True,D
0405_01,Earth,False,55 Cancri e,17.0,False,177.0,0.0,0.0,310.0,7.0,494.0,False,F
0407_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,1699.0,1720.0,False,G
0407_02,Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,693.0,False,F
0407_03,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0408_01,Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,1299.0,False,E
0409_01,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,1118.0,False,F
0410_01,Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,717.0,False,F
0411_01,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,932.0,False,F
0412_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,14744.0,True,C
0413_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,569.0,False,F
0415_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0417_01,Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0417_02,Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,7878.0,False,B
0417_03,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0423_01,Europa,False,TRAPPIST-1e,27.0,False,8.0,3584.0,0.0,13.0,57.0,3662.0,True,B
0425_01,Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,1157.0,False,F
0425_02,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0425_03,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0427_01,Europa,False,TRAPPIST-1e,31.0,False,417.0,0.0,7185.0,562.0,792.0,8956.0,True,E
0428_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,7972.0,True,C
0429_01,Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,10345.0,True,A
0429_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,A
0430_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,1042.0,True,F
0431_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0432_01,Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,1493.0,False,F
0433_01,Europa,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0433_02,Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,7513.0,False,B
0434_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0435_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0436_01,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0436_02,Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,679.0,False,G
0437_01,Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,871.0,False,F
0437_02,Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,873.0,False,F
0438_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0439_01,Europa,False,55 Cancri e,34.0,False,0.0,5637.0,45.0,1936.0,56.0,7674.0,False,C
0441_01,Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,722.0,False,F
0442_01,Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,1050.0,False,F
0444_01,Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,3015.0,False,D
0444_02,Europa,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,2005.0,False,F
0445_01,Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,2175.0,False,F
0445_02,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,792.0,False,E
0446_01,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0447_01,Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,804.0,True,F
0448_01,Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,789.0,False,E
0448_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0449_01,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0452_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,E
0453_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0453_02,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0453_03,Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0454_01,Europa,False,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,5043.0,True,B
0454_02,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0454_03,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0456_01,Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,715.0,False,F
0457_01,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,773.0,True,G
0457_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0457_03,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0458_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,D
0459_01,Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,2217.0,False,F
0460_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0461_01,Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,869.0,True,E
0461_02,Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,884.0,True,F
0461_03,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0462_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0463_01,Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,0.0,35.0,1157.0,False,F
0463_02,Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,1861.0,False,F
0465_01,Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,1620.0,False,E
0465_02,Earth,False,TRAPPIST-1e,27.0,False,0.0,654.0,22.0,146.0,4.0,826.0,True,E
0466_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,865.0,False,F
0468_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0470_01,Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0470_02,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0471_01,Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,5400.0,False,B
0471_02,Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,7976.0,True,B
0472_01,Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,862.0,False,F
0474_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0475_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,990.0,False,E
0476_01,Mars,False,PSO J318.5-22,27.0,False,0.0,6.0,145.0,144.0,0.0,295.0,False,F
0476_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0476_03,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0477_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,1624.0,False,E
0480_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,34.0,23.0,0.0,275.0,332.0,False,G
0481_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0482_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,788.0,False,E
0482_02,Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,629.0,False,F
0485_01,Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,3436.0,False,B
0487_01,Europa,False,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,6527.0,False,C
0488_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0490_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0498_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0498_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0499_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0499_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,E
0500_01,Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,2344.0,True,D
0501_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,0.0,481.0,2377.0,False,E
0502_01,Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,1298.0,False,F
0503_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0503_02,Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,1897.0,False,F
0503_03,Mars,False,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,1297.0,False,E
0504_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0504_02,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0504_03,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0504_04,Europa,False,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,2901.0,False,B
0504_05,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0504_06,Earth,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0506_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0507_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0510_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,16844.0,True,C
0512_01,Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,5936.0,True,D
0512_02,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,D
0513_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0515_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,B
0516_01,Europa,False,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,5022.0,False,A
0517_01,Earth,False,TRAPPIST-1e,27.0,False,1445.0,0.0,1.0,2.0,73.0,1521.0,False,F
0518_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0519_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0520_01,Earth,False,TRAPPIST-1e,55.0,False,62.0,0.0,0.0,0.0,0.0,62.0,False,G
0521_01,Earth,False,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,0.0,302.0,True,E
0522_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,906.0,False,E
0523_01,Earth,False,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,2505.0,True,E
0525_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0527_01,Mars,False,55 Cancri e,27.0,False,1172.0,11.0,3.0,0.0,4.0,1190.0,False,F
0527_02,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,F
0528_01,Europa,False,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,11141.0,False,C
0529_01,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0531_01,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G
0531_02,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,G
0533_01,Mars,False,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,961.0,False,D
